tempo,medidaSensor1,medidaFiltradaSensor1,medidaSensor2,medidaFiltradaSensor2
15624,996,997,997,997
15675,996,997,997,997
15726,995,996,997,997
15777,996,997,997,997
15828,995,996,997,997
15880,996,997,998,997
15931,995,996,998,997
15982,995,996,997,997
16033,995,996,997,997
16084,996,997,997,997
16136,995,997,996,997
16187,995,997,997,997
16238,995,997,997,997
16290,996,997,997,997
16342,996,997,998,997
16393,995,997,997,997
16444,996,997,998,997
16495,997,997,997,997
16546,995,997,997,997
16598,995,997,997,997
16649,996,997,997,997
16700,996,997,998,997
16751,995,997,997,997
16802,995,997,998,997
16854,996,997,997,997
16905,996,997,998,997
16956,995,997,998,997
17007,995,997,997,997
17058,996,997,997,997
17110,996,997,998,997
17161,996,997,998,997
17212,996,997,998,997
17263,996,997,997,997
17314,996,997,997,997
17366,996,997,998,997
17417,995,997,997,997
17468,996,997,997,997
17519,995,997,997,997
17570,996,997,997,997
17622,995,997,998,997
17673,995,997,997,997
17724,996,997,997,997
17775,996,997,997,997
17826,997,997,998,997
17879,996,997,998,997
17930,995,997,998,997
17981,995,997,998,997
18032,995,997,997,997
18083,996,997,998,997
18135,995,997,997,997
18186,995,997,997,997
18237,995,997,998,997
18288,995,996,998,997
18339,996,997,997,997
18391,996,997,997,997
18442,995,996,997,997
18493,996,997,997,997
18544,995,996,997,997
18595,996,997,997,997
18647,996,997,997,997
18698,995,996,998,997
18749,995,996,997,997
18800,996,996,997,997
18851,995,996,997,997
18903,995,996,997,997
18954,996,997,997,997
19005,996,997,997,997
19056,996,997,997,997
19107,995,997,997,997
19159,996,997,997,997
19210,995,997,997,997
19261,995,997,997,997
19313,997,997,997,997
19364,996,997,998,997
19416,995,997,997,997
19467,996,997,997,997
19518,995,997,998,997
19569,995,997,998,997
19620,996,997,997,997
19672,996,997,997,997
19723,997,997,997,997
19774,996,997,998,997
19825,996,997,998,997
19876,995,997,998,997
19928,995,997,997,997
19979,996,997,998,997
20030,997,997,998,997
20081,996,997,997,997
20132,995,997,998,997
20184,996,997,998,997
20235,996,997,998,997
20286,996,997,997,997
20337,995,997,997,997
20388,996,997,997,997
20440,996,997,997,997
20491,995,997,997,997
20542,995,997,997,997
20593,997,997,998,997
20644,996,997,997,997
20696,996,997,997,997
20747,996,997,997,997
20799,995,997,998,997
20850,996,997,998,997
20901,996,997,997,997
20953,996,997,997,997
21004,995,996,997,997
21055,995,996,997,997
21106,995,996,998,997
21157,996,996,997,997
21209,996,996,997,997
21260,995,996,997,997
21311,996,996,997,997
21362,995,996,997,997
21413,995,996,997,997
21465,996,997,997,997
21516,996,997,997,997
21567,996,997,997,997
21618,995,996,997,997
21669,995,996,997,997
21721,997,997,997,997
21772,997,997,997,997
21823,995,996,997,997
21874,996,997,997,997
21925,997,997,998,997
21977,995,996,997,997
22028,996,997,997,997
22079,995,996,997,997
22130,995,996,997,997
22181,995,996,997,997
22233,995,996,997,997
22284,995,996,997,997
22336,996,996,998,997
22387,996,996,997,997
22438,995,996,997,997
22490,995,996,997,997
22541,996,997,997,997
22592,995,996,997,997
22643,995,996,997,997
22694,996,997,997,997
22746,995,996,997,997
22797,996,997,997,997
22848,995,996,997,997
22899,996,997,997,997
22950,995,996,998,997
23002,996,997,997,997
23053,995,996,997,997
23104,995,997,997,997
23155,995,997,997,997
23206,996,997,997,997
23258,996,997,997,997
23309,995,997,997,997
23360,996,997,997,997
23411,995,996,998,997
23462,996,997,997,997
23514,995,996,997,997
23565,996,996,998,997
23616,995,996,997,997
23667,996,996,997,997
23718,995,996,997,997
23770,995,996,997,997
23822,996,997,997,997
23873,996,997,997,997
23924,995,996,997,997
23975,996,997,997,997
24027,996,997,997,997
24078,996,997,997,997
24129,996,997,997,997
24180,995,997,997,997
24231,996,997,998,997
24283,996,997,997,997
24334,995,997,997,997
24385,996,997,997,997
24436,996,997,998,997
24487,995,997,997,997
24539,995,996,998,997
24590,995,996,997,997
24641,996,997,997,997
24692,996,997,997,997
24743,996,996,998,997
24795,996,996,997,997
24846,996,996,997,997
24897,996,996,997,997
24948,996,996,997,997
24999,996,996,997,997
25051,995,996,997,997
25102,995,996,997,997
25153,995,996,997,997
25204,995,997,996,997
25255,995,996,998,997
25308,996,997,997,997
25359,996,997,997,997
25410,996,997,997,997
25461,996,997,997,997
25512,996,997,997,997
25564,995,997,997,997
25615,995,996,998,997
25666,995,997,997,997
25717,995,997,997,997
25768,996,997,997,997
25820,996,997,997,997
25871,996,997,997,997
25922,996,997,998,997
25973,996,997,997,997
26024,996,997,997,997
26076,996,997,997,997
26127,995,997,998,997
26178,995,997,997,997
26229,996,997,997,997
26280,995,997,998,997
26332,996,997,997,997
26383,995,997,997,997
26434,995,996,998,997
26485,996,997,997,997
26536,996,997,997,997
26588,995,996,998,997
26639,996,997,997,997
26690,996,997,997,997
26741,995,996,998,997
26793,995,997,997,997
26845,996,997,996,997
26896,995,997,997,997
26947,996,997,997,997
26998,996,997,997,997
27049,997,997,997,997
27101,995,997,998,997
27152,996,997,997,997
27203,996,997,998,997
27254,995,997,998,997
27305,996,997,998,997
27357,996,997,998,997
27408,995,997,997,997
27459,996,997,997,997
27510,996,997,998,997
27561,995,997,998,997
27613,995,997,998,997
27664,995,997,997,997
27715,995,997,997,997
27766,995,997,997,997
27817,996,997,997,996
27869,995,997,998,996
27920,995,997,997,996
27971,995,997,997,996
28022,995,996,997,997
28073,996,996,998,997
28125,996,996,997,997
28176,995,996,997,997
28227,995,996,997,997
28278,995,996,998,997
28331,995,996,997,997
28382,996,996,997,997
28433,996,996,997,997
28484,996,996,996,997
28535,996,996,997,997
28587,996,996,997,997
28638,995,996,997,997
28689,995,996,997,997
28740,996,997,997,997
28791,996,997,997,997
28843,996,997,997,997
28894,996,997,997,997
28945,996,997,997,997
28996,995,997,997,997
29047,996,997,997,997
29099,996,997,998,997
29150,995,997,997,997
29201,996,997,997,997
29252,996,997,998,997
29303,996,997,998,997
29355,996,997,996,997
29406,996,997,997,997
29457,996,997,998,997
29508,996,997,998,997
29559,995,997,998,997
29611,995,997,998,997
29662,995,997,997,997
29713,996,997,996,997
29764,997,997,997,997
29816,995,997,998,997
29868,995,996,998,997
29919,996,997,997,997
29970,995,996,997,997
30021,996,997,997,997
30072,995,997,998,997
30124,996,997,997,997
30175,996,997,997,997
30226,995,997,997,997
30277,996,997,997,997
