tempo,medidaSensor1,medidaFiltradaSensor1,medidaSensor2,medidaFiltradaSensor2
11766,1005,1008,1009,1008
11817,1006,1008,1008,1008
11870,1006,1008,1009,1008
11921,1007,1008,1009,1008
11972,1006,1008,1009,1008
12023,1005,1008,1008,1008
12075,1006,1008,1008,1008
12127,1006,1008,1009,1008
12178,1006,1008,1008,1008
12229,1006,1008,1008,1008
12280,1006,1008,1009,1008
12332,1006,1008,1009,1008
12384,1006,1008,1009,1008
12435,1006,1008,1009,1008
12486,1007,1008,1009,1008
12537,1006,1008,1008,1008
12589,1006,1008,1009,1008
12641,1005,1008,1009,1008
12692,1005,1008,1008,1008
12743,1006,1008,1009,1008
12794,1006,1008,1009,1008
12847,1006,1008,1008,1008
12898,1006,1008,1008,1008
12949,1006,1008,1008,1008
13000,1006,1008,1009,1008
13051,1005,1008,1008,1008
13104,1006,1008,1008,1008
13155,1006,1008,1009,1008
13206,1007,1008,1008,1008
13257,1006,1008,1009,1008
13308,1006,1008,1009,1008
13361,1006,1008,1009,1008
13412,1007,1008,1008,1008
13463,1006,1008,1008,1008
13514,1006,1008,1009,1008
13565,1006,1008,1008,1008
13618,1006,1008,1008,1008
13669,1006,1008,1009,1008
13720,1006,1008,1008,1008
13771,1006,1008,1009,1008
13822,1006,1008,1009,1008
13875,1007,1008,1009,1008
13926,1006,1008,1008,1008
13977,1006,1008,1008,1008
14028,1007,1008,1009,1008
14080,1005,1008,1009,1008
14132,1006,1008,1009,1008
14183,1006,1008,1009,1008
14234,1006,1008,1008,1008
14285,1007,1008,1009,1008
14338,1006,1008,1009,1008
14389,1006,1008,1008,1008
14440,1006,1008,1009,1008
14491,1006,1008,1009,1008
14542,1007,1008,1008,1008
14595,1007,1008,1009,1008
14646,1005,1008,1009,1008
14697,1006,1008,1009,1008
14748,1006,1008,1008,1008
14799,1007,1008,1009,1008
14852,1006,1008,1008,1008
14903,1006,1008,1009,1008
14954,1006,1008,1009,1008
15005,1007,1008,1008,1008
15056,1006,1008,1008,1008
15109,1006,1008,1008,1008
15160,1006,1008,1009,1008
15211,1006,1008,1009,1008
15262,1006,1008,1008,1008
15313,1007,1008,1008,1008
15366,1006,1008,1008,1008
15417,1006,1008,1009,1008
15468,1005,1008,1009,1008
15519,1006,1008,1008,1008
15570,1005,1008,1008,1008
15623,1006,1008,1009,1008
15674,1006,1008,1009,1008
15725,1005,1008,1009,1008
15776,1006,1008,1009,1008
15827,1006,1008,1009,1008
15880,1007,1008,1008,1008
15931,1006,1008,1009,1008
15982,1007,1008,1008,1008
16033,1006,1008,1008,1008
16084,1006,1008,1008,1008
16137,1006,1008,1008,1008
16188,1007,1008,1009,1008
16239,1006,1008,1009,1008
16290,1006,1008,1009,1008
16343,1006,1008,1009,1008
16394,1006,1008,1008,1008
16445,1006,1008,1009,1008
16496,1006,1008,1009,1008
16547,1006,1008,1009,1008
16600,1006,1008,1009,1008
16651,1007,1008,1008,1008
16702,1006,1008,1009,1008
16753,1006,1008,1009,1008
16804,1006,1008,1009,1008
16857,1006,1008,1009,1008
16908,1007,1008,1008,1008
16959,1006,1008,1009,1008
17010,1006,1008,1008,1008
17061,1005,1008,1009,1008
17114,1006,1008,1008,1008
17165,1006,1008,1008,1008
17216,1006,1008,1009,1008
17267,1006,1008,1009,1008
17318,1006,1008,1009,1008
17371,1006,1008,1008,1008
17422,1006,1008,1008,1008
