tempo,medidaSensor1,medidaFiltradaSensor1,medidaSensor2,medidaFiltradaSensor2
45536,0,0,0,0
45586,0,0,0,0
45637,0,0,0,0
45688,0,0,0,0
45739,0,0,0,0
45790,0,0,0,0
45841,0,0,0,0
45891,0,0,0,0
45942,0,0,0,0
45993,0,0,0,0
46044,0,0,0,0
46095,0,0,0,0
46146,0,0,0,0
46196,0,0,0,0
46247,0,0,0,0
46299,0,0,0,0
46349,0,0,0,0
46400,0,0,0,0
46451,0,0,0,0
46502,0,0,0,0
46553,0,0,0,0
46604,0,0,0,0
46655,0,0,0,0
46705,0,0,0,0
46756,0,0,0,0
46808,0,0,0,0
46858,0,0,0,0
46909,0,0,0,0
46960,0,0,0,0
47010,0,0,0,0
47062,0,0,0,0
47113,0,0,0,0
47163,0,0,0,0
47214,0,0,0,0
47265,0,0,0,0
47316,0,0,0,0
47367,0,0,0,0
47418,0,0,0,0
47469,0,0,0,0
47519,0,0,0,0
47570,0,0,0,0
47622,0,0,0,0
47672,0,0,0,0
47723,0,0,0,0
47774,0,0,0,0
47824,0,0,0,0
47876,0,0,0,0
47927,0,0,0,0
47977,0,0,0,0
48028,0,0,0,0
48079,0,0,0,0
48130,0,0,0,0
48181,0,0,0,0
48232,0,0,0,0
48283,0,0,0,0
48333,0,0,0,0
48385,0,0,0,0
48436,0,0,0,0
48486,0,0,0,0
48537,0,0,0,0
48588,0,0,0,0
48638,0,0,0,0
48690,0,0,0,0
48741,0,0,0,0
48791,0,0,0,0
48842,0,0,0,0
48893,0,0,0,0
48944,0,0,0,0
48995,0,0,0,0
49046,0,0,0,0
49097,0,0,0,0
49147,0,0,0,0
49199,0,0,0,0
49250,0,0,0,0
49300,0,0,0,0
49351,0,0,0,0
49402,0,0,0,0
49453,0,0,0,0
49504,0,0,0,0
49555,0,0,0,0
49605,0,0,0,0
49656,0,0,0,0
49708,0,0,0,0
49758,0,0,0,0
49809,0,0,0,0
49860,0,0,0,0
49910,0,0,0,0
49961,0,0,0,0
50013,0,0,0,0
50064,0,0,0,0
50114,0,0,0,0
50165,0,0,0,0
50216,0,0,0,0
50267,0,0,0,0
50318,0,0,0,0
50369,0,0,0,0
50419,0,0,0,0
50470,0,0,0,0
50522,0,0,0,0
50572,0,0,0,0
50623,0,0,0,0
50674,0,0,0,0
50724,0,0,0,0
50776,0,0,0,0
50827,0,0,0,0
50878,0,0,0,0
50928,0,0,0,0
50979,0,0,0,0
51031,0,0,0,0
51081,0,0,0,0
51132,0,0,0,0
51183,0,0,0,0
51233,0,0,0,0
51284,0,0,0,0
51336,0,0,0,0
51386,0,0,0,0
51437,0,0,0,0
51488,0,0,0,0
51538,0,0,0,0
51590,0,0,0,0
51641,0,0,0,0
51691,0,0,0,0
51742,0,0,0,0
51793,0,0,0,0
51845,0,0,0,0
51895,0,0,0,0
51946,0,0,0,0
51997,0,0,0,0
52047,0,0,0,0
52099,0,0,0,0
52150,0,0,0,0
52200,0,0,0,0
52251,0,0,0,0
52302,0,0,0,0
52353,0,0,0,0
52404,0,0,0,0
52455,0,0,0,0
52505,0,0,0,0
52556,0,0,0,0
52608,0,0,0,0
52658,0,0,0,0
52709,0,0,0,0
52760,0,0,0,0
52811,0,0,0,0
52861,0,0,0,0
52913,0,0,0,0
52964,0,0,0,0
53014,0,0,0,0
53065,0,0,0,0
53116,0,0,0,0
53167,0,0,0,0
53218,0,0,0,0
53269,0,0,0,0
53319,0,0,0,0
53370,0,0,0,0
53422,0,0,0,0
53472,0,0,0,0
53523,0,0,0,0
53574,0,0,0,0
53625,0,0,0,0
53676,0,0,0,0
53727,0,0,0,0
53778,0,0,0,0
53828,0,0,0,0
53879,0,0,0,0
53931,0,0,0,0
53981,0,0,0,0
54032,0,0,0,0
54083,0,0,0,0
54133,0,0,0,0
54184,0,0,0,0
54236,0,0,0,0
54286,0,0,0,0
54337,0,0,0,0
54388,0,0,0,0
54438,0,0,0,0
54490,0,0,0,0
54541,0,0,0,0
54592,0,0,0,0
54642,0,0,0,0
54693,0,0,0,0
54745,0,0,0,0
54795,0,0,0,0
54846,0,0,0,0
54897,0,0,0,0
54947,0,0,0,0
54999,0,0,0,0
55050,0,0,0,0
55100,0,0,0,0
55151,0,0,0,0
55202,0,0,0,0
55252,0,0,0,0
55304,0,0,0,0
55355,0,0,0,0
55406,0,0,0,0
55456,0,0,0,0
55507,0,0,0,0
55559,0,0,0,0
55609,0,0,0,0
55660,0,0,0,0
55711,0,0,0,0
55761,0,0,0,0
55813,0,0,0,0
55864,0,0,0,0
55914,0,0,0,0
55965,0,0,0,0
56016,0,0,0,0
56067,0,0,0,0
56118,0,0,0,0
56169,0,0,0,0
56219,0,0,0,0
56270,0,0,0,0
56322,0,0,0,0
56373,0,0,0,0
56423,0,0,0,0
56474,0,0,0,0
56525,0,0,0,0
56576,0,0,0,0
56627,0,0,0,0
56678,0,0,0,0
56728,0,0,0,0
56779,0,0,0,0
56830,0,0,0,0
56881,0,0,0,0
56932,0,0,0,0
56983,0,0,0,0
57033,0,0,0,0
57084,0,0,0,0
57136,0,0,0,0
57187,0,0,0,0
57237,0,0,0,0
57288,0,0,0,0
57339,0,0,0,0
57390,0,0,0,0
57441,0,0,0,0
57492,0,0,0,0
57542,0,0,0,0
57593,0,0,0,0
57645,0,0,0,0
57695,0,0,0,0
57746,0,0,0,0
57797,0,0,0,0
57847,0,0,0,0
57899,0,0,0,0
57950,0,0,0,0
58001,0,0,0,0
58051,0,0,0,0
58102,0,0,0,0
58153,0,0,0,0
58204,0,0,0,0
58255,0,0,0,0
58306,0,0,0,0
58356,0,0,0,0
58407,0,0,0,0
58459,0,0,0,0
58509,0,0,0,0
58560,0,0,0,0
58611,0,0,0,0
58661,0,0,0,0
58713,0,0,0,0
58764,0,0,0,0
58814,0,0,0,0
58865,0,0,0,0
58916,0,0,0,0
58968,0,0,0,0
59018,0,0,0,0
59069,0,0,0,0
59120,0,0,0,0
59170,0,0,0,0
59222,0,0,0,0
59273,0,0,0,0
59323,0,0,0,0
59374,0,0,0,0
59425,0,0,0,0
59475,0,0,0,0
59527,0,0,0,0
59578,0,0,0,0
59628,0,0,0,0
59679,0,0,0,0
59730,0,0,0,0
59782,0,0,0,0
59832,0,0,0,0
59883,0,0,0,0
59934,0,0,0,0
59984,0,0,0,0
60036,0,0,0,0
60087,0,0,0,0
60137,0,0,0,0
60188,0,0,0,0
60239,0,0,0,0
60290,0,0,0,0
60341,0,0,0,0
60392,0,0,0,0
60442,0,0,0,0
60493,0,0,0,0
