time_ms, ldr_signal_1, ldr_signal_2
35406,1007,1010
35458,1007,1010
35508,1007,1009
35559,1007,1009
35609,1007,1009
35660,1007,1010
35710,1007,1009
35762,1007,1009
35812,1008,1009
35862,1007,1010
35913,1007,1009
35963,1007,1010
36015,1007,1009
36065,1007,1009
36116,1007,1010
36166,1007,1010
36217,1008,1009
36268,1007,1009
36319,1007,1009
36369,1007,1009
36420,1007,1009
36470,1008,1009
36521,1007,1009
36572,1008,1009
36623,1007,1009
36673,1007,1009
36724,1007,1009
36774,1007,1009
36825,1007,1010
36876,1007,1009
36926,1007,1010
36977,1007,1010
37027,1007,1009
37079,1007,1009
37129,1007,1009
37180,1007,1009
37230,1007,1009
37281,1007,1010
37331,1007,1009
37383,1007,1010
37433,1007,1010
37484,1007,1009
37534,1007,1010
37585,1007,1010
37636,1007,1009
37686,1007,1009
37737,1008,1009
37787,1008,1010
37838,1008,1009
37889,1007,1009
37940,1007,1009
37990,1007,1010
38041,1007,1010
38091,1007,1010
38142,1007,1010
38193,1007,1010
38244,1007,1009
38294,1007,1009
38345,1007,1009
38395,1007,1010
38447,1007,1009
38497,1007,1010
38548,1007,1010
38598,1007,1009
38648,1007,1009
38700,1007,1009
38750,1007,1009
38801,1007,1009
38851,1007,1010
38902,1007,1008
38952,1008,1009
39004,1007,1009
39054,1007,1010
39105,1007,1009
39155,1007,1009
39206,1007,1008
39257,1007,1009
39308,1007,1009
39358,1007,1009
39409,1007,1009
39459,1007,1009
39510,1007,1010
39561,1007,1010
39611,1007,1010
39662,1007,1010
39712,1007,1009
39763,1007,1009
39814,1007,1009
39865,1007,1010
39915,1008,1009
39966,1007,1009
40016,1007,1009
40068,1007,1010
40118,1007,1009
40169,1007,1009
40219,1008,1010
40270,1007,1009
40321,1007,1009
40372,1007,1009
40422,1007,1009
40472,1007,1009
40523,1008,1009
40573,1007,1009
40625,1007,1009
40675,1007,1010
40726,1007,1010
40776,1007,1010
40827,1007,1009
40878,1007,1010
40929,1007,1009
40979,1007,1009
41030,1007,1009
41080,1007,1009
41132,1008,1009
41182,1007,1009
41233,1007,1009
41283,1007,1009
41333,1007,1009
41384,1007,1009
41435,1007,1009
41486,1007,1009
41536,1007,1010
41587,1007,1010
41637,1007,1008
41689,1007,1010
41739,1007,1009
41790,1007,1010
41840,1007,1009
41891,1007,1010
41942,1007,1008
41993,1008,1009
42043,1007,1009
42094,1007,1009
42144,1007,1009
42195,1007,1009
42246,1007,1009
42296,1007,1009
42347,1007,1009
42397,1008,1009
42448,1007,1009
42499,1007,1010
42550,1007,1009
42600,1007,1010
42651,1007,1010
42701,1007,1009
42753,1007,1009
42803,1007,1009
42854,1007,1010
42904,1007,1009
42955,1007,1009
43005,1007,1009
43057,1007,1009
43107,1007,1009
43157,1007,1008
43208,1008,1009
43258,1007,1010
43310,1007,1009
43360,1007,1009
43411,1007,1009
43461,1007,1010
43512,1007,1009
43563,1007,1010
43614,1007,1009
43664,1007,1010
43715,1007,1009
43765,1007,1010
43816,1007,1009
43867,1008,1009
43918,1007,1010
43968,1007,1009
44019,1007,1009
44069,1007,1010
44120,1007,1010
44171,1007,1010
44221,1007,1010
44272,1007,1009
44322,1007,1009
44374,1007,1009
44424,1007,1010
44475,1007,1010
44525,1007,1009
44576,1007,1010
44626,1007,1009
44678,1007,1009
44728,1007,1009
44779,1007,1009
44829,1007,1009
44880,1007,1010
44931,1007,1009
44981,1007,1010
45032,1007,1010
45082,1007,1009
45133,1007,1009
45184,1007,1009
45235,1007,1009
45285,1007,1009
45336,1007,1010
45386,1007,1010
45437,1007,1010
45488,1007,1009
45539,1007,1009
45589,1007,1009
45640,1007,1009
45690,1008,1009
45742,1007,1009
45792,1007,1010
45843,1007,1009
45893,1007,1010
45943,1007,1009
45995,1007,1009
46045,1007,1009
46096,1007,1009
46146,1007,1009
46197,1007,1009
46247,1007,1009
46299,1007,1009
46349,1007,1010
46400,1007,1009
46450,1007,1008
46501,1007,1009
46552,1007,1009
46603,1007,1009
46653,1007,1010
46704,1007,1009
46754,1007,1009
46804,1007,1009
46856,1007,1009
46906,1008,1010
46957,1007,1009
47007,1007,1009
47058,1007,1009
47109,1007,1009
47160,1007,1009
47210,1007,1009
47261,1007,1010
47311,1007,1008
47363,1007,1010
47413,1007,1009
47464,1007,1010
47514,1007,1008
47565,1007,1010
47616,1007,1009
47666,1007,1009
47717,1007,1010
47767,1007,1010
47818,1007,1009
47868,1007,1009
47920,1007,1008
47970,1007,1009
48021,1007,1010
48071,1008,1009
48122,1007,1009
